Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1977-05-06,0.20834170492741225,0.20834170492741225,0.20524259444046422,0.20558694005012512,6096000,0.0,0.0
1977-05-09,0.20558706708380692,0.20558706708380692,0.20248770246008843,0.20317639410495758,8208000,0.0,0.0
1977-05-10,0.2031764636968999,0.20627582938221223,0.2031764636968999,0.2038651555776596,5232000,0.0,0.0
1977-05-11,0.20386507496550813,0.20386507496550813,0.2011103085317567,0.20145465433597565,3820800,0.0,0.0
1977-05-12,0.20145469877909075,0.20214339053946154,0.20042166113853455,0.20042166113853455,6633600,0.0,0.0
1977-05-13,0.20042171081483304,0.20248778660804065,0.20042171081483304,0.20179909467697144,5088000,0.0,0.0
1977-05-16,0.20283198356628418,0.20489831006341003,0.20283198356628418,0.20283198356628418,2284800,0.0,0.0
1977-05-17,0.20283211416710856,0.2073088635347176,0.20214342229853627,0.20662017166614532,3504000,0.0,0.0
1977-05-18,0.2066199768791078,0.20765301370809047,0.20524259444046422,0.20558694005012512,6864000,0.0,0.0
1977-05-19,0.20558706708380692,0.20593141290624148,0.20317639410495758,0.20317639410495758,4608000,0.0,0.0
1977-05-20,0.2031764601013947,0.20662017166614532,0.20283211416710856,0.20662017166614532,8620800,0.0,0.0
1977-05-23,0.2059313728453919,0.2059313728453919,0.20317635458005534,0.20352070033550262,4752000,0.0,0.0
1977-05-24,0.20352085916680968,0.20420955121517181,0.20283216711844756,0.20420955121517181,2611200,0.0,0.0
1977-05-25,0.20420938002065875,0.20489832371341493,0.20042157693008975,0.200765922665596,7574400,0.0,0.0
1977-05-26,0.20076598589333144,0.2014546775812354,0.19869965860779654,0.20007704198360443,7238400,0.0,0.0
1977-05-27,0.19973277053290256,0.19973277053290256,0.19835538664406885,0.19904407858848572,2361600,0.0,0.0
1977-05-31,0.1990439587730552,0.19973265030291099,0.1976665757133436,0.19801092147827148,2419200,0.0,0.0
1977-06-01,0.20593144478033457,0.20593144478033457,0.1976666393190626,0.20524275302886963,4401600,0.0,2.0
1977-06-02,0.2052428065542296,0.2052428065542296,0.20042171081483304,0.20179909467697144,2913600,0.0,0.0
1977-06-03,0.2017990420496986,0.20593144478033457,0.2017990420496986,0.20524275302886963,3412800,0.0,0.0
1977-06-06,0.2052427488478726,0.20868645975689187,0.20386511315116018,0.20799751579761505,3240000,0.0,0.0
1977-06-07,0.20799755908411144,0.20868650318676482,0.20111038805462084,0.2038651555776596,8476800,0.0,0.0
1977-06-08,0.20386515196996696,0.20799755540328987,0.2031764601013947,0.20662017166614532,5337600,0.0,0.0
1977-06-09,0.206620107374118,0.2073087990283966,0.20455403241128223,0.2073087990283966,2448000,0.0,0.0
1977-06-10,0.20806050520285888,0.20806050520285888,0.20666888136521055,0.20736469328403473,1819200,0.008021,0.0
1977-06-13,0.2073647188253002,0.2087563428343559,0.20458121597766876,0.20458121597766876,4372800,0.0,0.0
1977-06-14,0.20458100423657746,0.20875612677201782,0.20458100423657746,0.20597262680530548,3595200,0.0,0.0
1977-06-15,0.20597262680530548,0.2066686929189258,0.20388519295221347,0.20597262680530548,4435200,0.0,0.0
1977-06-16,0.20597262680530548,0.2073645042032898,0.20388519295221347,0.20597262680530548,4027200,0.0,0.0
1977-06-17,0.2059727277005341,0.20666879415512085,0.2045811044501229,0.20666879415512085,3240000,0.0,0.0
1977-06-20,0.20597276702405795,0.20597276702405795,0.20318951999186877,0.20388533174991608,3724800,0.0,0.0
1977-06-21,0.20458119077924938,0.20806050520285888,0.20458119077924938,0.20736469328403473,2889600,0.0,0.0
1977-06-22,0.20736458530678648,0.2087562084197998,0.20597270736441714,0.2087562084197998,3633600,0.0,0.0
1977-06-23,0.20875618035850543,0.20875618035850543,0.20666874596958124,0.2080603688955307,2020800,0.0,0.0
1977-06-24,0.20806033112482386,0.21223545397405352,0.20736451978816484,0.21084383130073547,3652800,0.0,0.0
1977-06-27,0.21084402276924832,0.21223564670630707,0.21014795597121208,0.2115398347377777,3187200,0.0,0.0
1977-06-28,0.21153985578032544,0.21223566781806946,0.20945216483756116,0.21014797687530518,2102400,0.0,0.0
1977-06-29,0.20945204065594325,0.20945204065594325,0.2059727277005341,0.20666879415512085,4800000,0.0,0.0
1977-06-30,0.20666888136521055,0.20806050520285888,0.20458119077924938,0.20736469328403473,3772800,0.0,0.0
1977-07-01,0.2073645042032898,0.20806031548765383,0.20597262680530548,0.20597262680530548,2016000,0.0,0.0
1977-07-05,0.20597267967728478,0.20875618035850543,0.20597267967728478,0.2080603688955307,2006400,0.0,0.0
1977-07-06,0.20806039686329314,0.2087562084197998,0.2066687737502798,0.2087562084197998,1228800,0.0,0.0
1977-07-07,0.2087561424614829,0.2115396426373945,0.20806033112482386,0.21084383130073547,1579200,0.0,0.0
1977-07-08,0.21223561465740204,0.2143230502477743,0.21223561465740204,0.21223561465740204,1252800,0.0,0.0
1977-07-11,0.21223545397405352,0.21223545397405352,0.20945195379814194,0.21084383130073547,1348800,0.0,0.0
1977-07-12,0.21084402276924832,0.2115398347377777,0.20945214400268272,0.2115398347377777,1790400,0.0,0.0
1977-07-13,0.21153984507775164,0.21293146908283234,0.20945215424061128,0.21293146908283234,1310400,0.0,0.0
1977-07-15,0.21501913466655684,0.2205858848625992,0.21501913466655684,0.2198900729417801,2788800,0.0,0.0
1977-07-18,0.21989003895679454,0.22197747439662943,0.2184981605007879,0.22128166258335114,3710400,0.0,0.0
1977-07-19,0.22128150097998417,0.22684824625022912,0.21849800093022972,0.2261524349451065,3748800,0.0,0.0
1977-07-20,0.22615262239872558,0.22754450099193652,0.22197749627804303,0.22336937487125397,2668800,0.0,0.0
1977-07-21,0.22267322815233784,0.22267322815233784,0.21919416999304084,0.22058579325675964,1996800,0.0,0.0
1977-07-22,0.22128165842682804,0.22406516045710637,0.22128165842682804,0.22267328202724457,1684800,0.0,0.0
1977-07-25,0.22267332062505657,0.22336938737536507,0.21849819427065245,0.2198900729417801,1646400,0.0,0.0
1977-07-26,0.21988998162490025,0.22128160488861906,0.21849810353179785,0.22058579325675964,1382400,0.0,0.0
1977-07-27,0.2205858848625992,0.2205858848625992,0.21849819427065245,0.2198900729417801,897600,0.0,0.0
1977-07-28,0.21780243992530002,0.21780243992530002,0.21571500361103468,0.2164108157157898,1579200,0.0,0.0
1977-07-29,0.2164106333091996,0.21849806786402357,0.213627132406759,0.2178022563457489,1747200,0.0,0.0
1977-08-01,0.2178023436773903,0.22058584569592446,0.21571490828557277,0.21849815547466278,1752000,0.0,0.0
1977-08-02,0.21849817464859508,0.2191942413363939,0.2150191153569337,0.21710655093193054,1704000,0.0,0.0
1977-08-03,0.21710655093193054,0.21780236279026283,0.2150191153569337,0.21710655093193054,1060800,0.0,0.0
1977-08-04,0.21710655093193054,0.21780236279026283,0.21641073907359826,0.21710655093193054,3523200,0.0,0.0
1977-08-05,0.2171063902620563,0.2171063902620563,0.21432289005919372,0.21571476757526398,1584000,0.0,0.0
1977-08-08,0.2157147288710871,0.21641054008963875,0.21293122916764828,0.21362704038619995,1468800,0.0,0.0
1977-08-09,0.21362707871579756,0.21641057891866014,0.2122354560290052,0.21571476757526398,873600,0.0,0.0
1977-08-10,0.21571476757526398,0.21641057891866014,0.21432289005919372,0.21571476757526398,1828800,0.0,0.0
1977-08-11,0.2157148588982528,0.21641067053622115,0.21432298079293025,0.21501904726028442,2059200,0.0,0.0
1977-08-12,0.21501904726028442,0.2157148588982528,0.21223554587902518,0.21501904726028442,1017600,0.0,0.0
1977-08-15,0.21501919150627957,0.2164108157157898,0.2129315003624575,0.2164108157157898,1435200,0.0,0.0
1977-08-16,0.2164108157157898,0.2171066278205449,0.21571500361103468,0.2164108157157898,2952000,0.0,0.0
1977-08-17,0.21641073907359826,0.21780236279026283,0.2150191153569337,0.21710655093193054,1075200,0.0,0.0
1977-08-18,0.2171065704290142,0.2240651992961842,0.21641075850819508,0.2198900729417801,3691200,0.0,0.0
1977-08-19,0.21989003895679454,0.22267328620990776,0.21919422714351622,0.22128166258335114,1521600,0.0,0.0
1977-08-22,0.22128165842682804,0.2233693486568981,0.21919422302620323,0.22267328202724457,2342400,0.0,0.0
1977-08-23,0.22267330815991093,0.22406518675312187,0.22197749627804303,0.22336937487125397,1886400,0.0,0.0
1977-08-24,0.2233694856995625,0.22406529792666866,0.2219776064157486,0.2219776064157486,2510400,0.0,0.0
1977-08-25,0.2219773802847388,0.2219773802847388,0.2164106333091996,0.2178022563457489,1272000,0.0,0.0
1977-08-26,0.2178022563457489,0.2191941342116402,0.21571482179092497,0.2178022563457489,1478400,0.0,0.0
1977-08-29,0.21849829045061622,0.2233694856995625,0.21849829045061622,0.2219776064157486,1132800,0.0,0.0
1977-08-30,0.2219776064157486,0.2233694856995625,0.22128179418864244,0.2219776064157486,2164800,0.0,0.0
1977-08-31,0.22197747439662943,0.22197747439662943,0.2178023486875096,0.22128166258335114,1934400,0.0,0.0
1977-09-01,0.22128179418864244,0.2233694856995625,0.2198901697344301,0.2219776064157486,950400,0.0,0.0
1977-09-02,0.2219776064157486,0.2233694856995625,0.2198901697344301,0.2219776064157486,2323200,0.0,0.0
1977-09-06,0.2219776064157486,0.2233694856995625,0.2198901697344301,0.2219776064157486,1334400,0.0,0.0
1977-09-07,0.22197747022703632,0.2233693486568981,0.22197747022703632,0.22267328202724457,1483200,0.0,0.0
1977-09-08,0.22267328108774198,0.22336934771445863,0.21849815547466278,0.21849815547466278,1478400,0.0,0.0
1977-09-09,0.2184981605007879,0.22197747439662943,0.2184981605007879,0.22128166258335114,1478400,0.0,0.0
1977-09-12,0.22344588750201358,0.22344588750201358,0.22063516163371996,0.22204065322875977,2448000,0.008021,0.0
1977-09-13,0.22204071726013835,0.22344595193862915,0.22133809992089293,0.22344595193862915,2520000,0.0,0.0
1977-09-14,0.22344586598061694,0.22695920864714658,0.22344586598061694,0.2255539745092392,6446400,0.0,0.0
1977-09-15,0.2255539918400722,0.22766184320889368,0.22485111739535074,0.2262566089630127,2702400,0.0,0.0
1977-09-16,0.2262566089630127,0.2269592260859532,0.2255539918400722,0.2262566089630127,1872000,0.0,0.0
1977-09-19,0.22555412348385834,0.22555412348385834,0.2213381609638043,0.22414863109588623,1425600,0.0,0.0
1977-09-20,0.22344571958926926,0.22344571958926926,0.2192297626158868,0.22133786976337433,2380800,0.0,0.0
1977-09-21,0.22133799041366903,0.22204060740529385,0.2192298821170616,0.22063511610031128,1680000,0.0,0.0
1977-09-22,0.22063511610031128,0.22133799041366903,0.21993249910868645,0.22063511610031128,2827200,0.0,0.0
1977-09-23,0.22063516163371996,0.22204065322875977,0.22063516163371996,0.22204065322875977,2016000,0.0,0.0
1977-09-26,0.22204071726013835,0.22344595193862915,0.22133809992089293,0.22344595193862915,1660800,0.0,0.0
1977-09-27,0.22344595193862915,0.22414856927787458,0.22204071726013835,0.22344595193862915,1272000,0.0,0.0
1977-09-28,0.22344601356286573,0.2248512486289067,0.22344601356286573,0.22414863109588623,2875200,0.0,0.0
1977-09-29,0.22414863109588623,0.2248512486289067,0.22274339602984525,0.22414863109588623,1944000,0.0,0.0
1977-09-30,0.22414856705054406,0.2255540590369289,0.22274333238601685,0.22274333238601685,1569600,0.0,0.0
1977-10-03,0.22344586598061694,0.2255539745092392,0.22344586598061694,0.2255539745092392,3369600,0.0,0.0
1977-10-04,0.22555390121260524,0.22625651805323457,0.2199324518442154,0.2199324518442154,3206400,0.0,0.0
1977-10-05,0.21993249910868645,0.2227432243969187,0.2192298821170616,0.22063511610031128,3537600,0.0,0.0
1977-10-06,0.22063522525978735,0.22344595193862915,0.21993260792054195,0.22344595193862915,2620800,0.0,0.0
1977-10-07,0.22344601356286573,0.22414863109588623,0.22204077849682477,0.22414863109588623,1214400,0.0,0.0
1977-10-10,0.22414856705054406,0.22485118438280766,0.22133809772148963,0.22274333238601685,806400,0.0,0.0
1977-10-11,0.22274332422314816,0.2255540507710556,0.22133808961011853,0.22485117614269257,2160000,0.0,0.0
1977-10-12,0.22133794554691988,0.22133794554691988,0.21431126241156348,0.21571649610996246,2073600,0.0,0.0
1977-10-13,0.21571649610996246,0.21852722082844117,0.21501387926076296,0.21571649610996246,1675200,0.0,0.0
1977-10-14,0.21571649610996246,0.22063507137603966,0.21571649610996246,0.21571649610996246,3696000,0.0,0.0
1977-10-17,0.21571660113866625,0.21712209284305573,0.21501398394737453,0.21712209284305573,1281600,0.0,0.0
1977-10-18,0.2171219871300422,0.21782460397924167,0.21501387926076296,0.21571649610996246,979200,0.0,0.0
1977-10-19,0.21571641984442977,0.21571641984442977,0.20939261311570592,0.21079784631729126,3364800,0.0,0.0
1977-10-20,0.21079784631729126,0.21220307951887663,0.2079871225925308,0.21079784631729126,2097600,0.0,0.0
1977-10-21,0.21079799777589164,0.2129061064145379,0.21009538067026778,0.2115006148815155,1540800,0.0,0.0
1977-10-24,0.21150046291808394,0.21290595344125907,0.21079784631729126,0.21079784631729126,1483200,0.0,0.0
1977-10-25,0.21079811039496388,0.21079811039496388,0.20587953070606674,0.20939287543296814,3441600,0.0,0.0
1977-10-26,0.2093926938023777,0.21431126922482344,0.2093926938023777,0.21360865235328674,3403200,0.0,0.0
1977-10-27,0.21501408920831006,0.21712219913602418,0.21501408920831006,0.21641932427883148,4718400,0.0,0.0
1977-10-28,0.2164191198394335,0.2164191198394335,0.21360865235328674,0.21360865235328674,3480000,0.0,0.0
1977-10-31,0.21290604105303224,0.21290604105303224,0.20869008239180087,0.21009531617164612,2424000,0.0,0.0
1977-11-01,0.21009546046485714,0.2107980778373362,0.20728473365306854,0.20728473365306854,2232000,0.0,0.0
1977-11-02,0.20728465353336706,0.20798727063427042,0.19955535077988415,0.20025822520256042,7756800,0.0,0.0
1977-11-03,0.2002581760939525,0.20377126073696797,0.2002581760939525,0.20306864380836487,2836800,0.0,0.0
1977-11-04,0.20306873612700646,0.20587946244093455,0.20236611887898112,0.20517684519290924,3537600,0.0,0.0
1977-11-07,0.20587953070606674,0.21079811039496388,0.20587953070606674,0.20939287543296814,3249600,0.0,0.0
1977-11-08,0.20939261311570592,0.21220307951887663,0.20939261311570592,0.21079784631729126,7502400,0.0,0.0
1977-11-09,0.21079792084388527,0.21641911295916197,0.20869007029628678,0.21571649610996246,4185600,0.0,0.0
1977-11-10,0.21571656412202872,0.21922990679740906,0.21360871290985764,0.21922990679740906,6268800,0.0,0.0
1977-11-11,0.22063499583315008,0.2241483361979009,0.22063499583315008,0.22133786976337433,3518400,0.0,0.0
1977-11-14,0.22133801533134198,0.22133801533134198,0.21852728972668536,0.21922990679740906,3192000,0.0,0.0
1977-11-15,0.2192299444169309,0.2192299444169309,0.2143113667560828,0.21712209284305573,3475200,0.0,0.0
1977-11-16,0.21712209284305573,0.21852732722563917,0.21571660113866625,0.21712209284305573,2908800,0.0,0.0
1977-11-17,0.2164191198394335,0.2164191198394335,0.21360865235328674,0.21360865235328674,3585600,0.0,0.0
1977-11-18,0.21431136907931714,0.21782471239566803,0.21431136907931714,0.21782471239566803,3201600,0.0,0.0
1977-11-21,0.2178248166712849,0.2185274342065456,0.21641932427883148,0.21641932427883148,3825600,0.0,0.0
1977-11-22,0.21641921832995797,0.21852732722563917,0.21641921832995797,0.21712209284305573,4608000,0.0,0.0
1977-11-23,0.21712209519675962,0.21782471239566803,0.21571660347713398,0.21782471239566803,3120000,0.0,0.0
1977-11-25,0.22001051902770996,0.22001051902770996,0.2171715881041149,0.22001051902770996,2788800,0.008021,0.0
1977-11-28,0.22001069156324185,0.22001069156324185,0.21717175841331482,0.21717175841331482,2582400,0.0,0.0
1977-11-29,0.2164620761742195,0.2164620761742195,0.21433281147273564,0.21575240790843964,1300800,0.0,0.0
1977-11-30,0.21575228877119823,0.21646195664510337,0.21433269311938724,0.2150426208972931,1833600,0.0,0.0
1977-12-01,0.21504273222927417,0.2164620687119037,0.21433280408382416,0.21433280408382416,2361600,0.0,0.0
1977-12-02,0.21433274521277645,0.215752341209619,0.2122037410736084,0.2122037410736084,2443200,0.0,0.0
1977-12-05,0.21220353773496112,0.21220353773496112,0.20936460836567178,0.2100742757320404,2611200,0.0,0.0
1977-12-06,0.20936478691384058,0.20936478691384058,0.20652611502752122,0.20865511894226074,3633600,0.0,0.0
1977-12-07,0.20865525368070037,0.20936492211054625,0.20723591682100861,0.2079455852508545,3456000,0.0,0.0
1977-12-08,0.2079454952025362,0.21007449957013388,0.20723582708000365,0.20936483144760132,5966400,0.0,0.0
1977-12-09,0.20936491248404046,0.2136231827715267,0.20936491248404046,0.21149417757987976,1656000,0.0,0.0
1977-12-12,0.21149402866393924,0.21149402866393924,0.20865509716981617,0.21078436076641083,1430400,0.0,0.0
1977-12-13,0.21078436076641083,0.21149402866393924,0.20794542927228776,0.21078436076641083,2270400,0.0,0.0
1977-12-14,0.21078450918266411,0.21149417757987976,0.20865524408682481,0.21149417757987976,2044800,0.0,0.0
1977-12-15,0.21149409571929076,0.21362310008688845,0.20936483144760132,0.20936483144760132,4166400,0.0,0.0
1977-12-16,0.20936491248404046,0.2122038459770954,0.20865524408682481,0.21149417757987976,1368000,0.0,0.0
1977-12-19,0.21149409571929076,0.2129134319643559,0.20936483144760132,0.20936483144760132,1795200,0.0,0.0
1977-12-20,0.20865511894226074,0.20865511894226074,0.20652611502752122,0.20865511894226074,2961600,0.0,0.0
1977-12-21,0.20865522430655495,0.20865522430655495,0.20652621931673518,0.2072358876466751,2947200,0.0,0.0
1977-12-22,0.2072358876466751,0.21149415753048234,0.2072358876466751,0.2072358876466751,2673600,0.0,0.0
1977-12-23,0.2079454509706809,0.21078438276103675,0.2079454509706809,0.20865511894226074,2390400,0.0,0.0
1977-12-27,0.20865516332506875,0.21149409571929076,0.20865516332506875,0.20936483144760132,1435200,0.0,0.0
1977-12-28,0.20936492211054625,0.21007459054039213,0.2079455852508545,0.2079455852508545,1401600,0.0,0.0
1977-12-29,0.20794527363293452,0.2100742757320404,0.20794527363293452,0.2100742757320404,4166400,0.0,0.0
1977-12-30,0.2100745808812561,0.21291351437431105,0.2100745808812561,0.21149417757987976,2020800,0.0,0.0
1978-01-03,0.20936483274793413,0.20936483274793413,0.20652616024017334,0.20652616024017334,2088000,0.0,0.0
1978-01-04,0.20652611502752122,0.20936478691384058,0.20652611502752122,0.20865511894226074,2208000,0.0,0.0
1978-01-05,0.20865516462099395,0.21362310141366872,0.20652616024017334,0.20652616024017334,1627200,0.0,0.0
1978-01-06,0.20652616024017334,0.20652616024017334,0.20368722782831916,0.20652616024017334,1684800,0.0,0.0
1978-01-09,0.20581626983050683,0.20581626983050683,0.20226792854720088,0.20439693331718445,3249600,0.0,0.0
1978-01-10,0.20439691801435067,0.20652618252906085,0.20439691801435067,0.20510658621788025,1526400,0.0,0.0
1978-01-11,0.2051067078951971,0.2051067078951971,0.20226803339706606,0.20297770202159882,2827200,0.0,0.0
1978-01-12,0.20297751540139267,0.20368718337344732,0.20013858360913736,0.20084825158119202,3259200,0.0,0.0
1978-01-13,0.20084817716811612,0.20226777249031033,0.2001385094589892,0.20155784487724304,2020800,0.0,0.0
1978-01-16,0.20155794185488685,0.2043968739612595,0.20084827380431006,0.20368720591068268,2308800,0.0,0.0
1978-01-17,0.20368726506052326,0.20439693331718445,0.20155800038639882,0.20439693331718445,2395200,0.0,0.0
1978-01-18,0.20439689595525937,0.20652616024017334,0.20368722782831916,0.20652616024017334,2678400,0.0,0.0
1978-01-19,0.2065262483911627,0.20936492211054625,0.20581632005711253,0.2079455852508545,1344000,0.0,0.0
1978-01-20,0.20794549649405375,0.20865516462099395,0.20581623220913978,0.20652616024017334,1238400,0.0,0.0
1978-01-23,0.2065261979913089,0.2065261979913089,0.20368726506052326,0.20439693331718445,2088000,0.0,0.0
1978-01-24,0.2043967756176911,0.2043967756176911,0.20155784487724304,0.20155784487724304,2884800,0.0,0.0
1978-01-25,0.20155784487724304,0.20297744019943725,0.20155784487724304,0.20155784487724304,1569600,0.0,0.0
1978-01-26,0.2015579347314881,0.20439686673752805,0.20013859868049622,0.20013859868049622,1862400,0.0,0.0
1978-01-27,0.20013858360913736,0.20226784742933798,0.1994289156370827,0.20084825158119202,2342400,0.0,0.0
1978-01-30,0.20084833212973763,0.20510660157384564,0.20084833212973763,0.20439693331718445,4756800,0.0,0.0
1978-01-31,0.20439703927066435,0.20652630504853822,0.20226803339706606,0.20297770202159882,4689600,0.0,0.0
1978-02-01,0.20297753786010586,0.20510654201183628,0.20226786980952907,0.20368720591068268,5529600,0.0,0.0
1978-02-02,0.20368728609280778,0.2072358876466751,0.20368728609280778,0.2072358876466751,3796800,0.0,0.0
1978-02-03,0.2072358876466751,0.20794555597661502,0.20510662275268762,0.2072358876466751,2856000,0.0,0.0
1978-02-06,0.20723578299910106,0.20936478691384058,0.20581618715190492,0.20865511894226074,974400,0.0,0.0
1978-02-07,0.20865494099930315,0.21078420300222386,0.20865494099930315,0.2100742757320404,2380800,0.0,0.0
1978-02-08,0.21007443296487305,0.21149402866393924,0.21007443296487305,0.21078436076641083,3052800,0.0,0.0
1978-02-09,0.2107844275967582,0.2107844275967582,0.2079454952025362,0.20936483144760132,1334400,0.0,0.0
1978-02-10,0.20936489263649488,0.20936489263649488,0.2072358876466751,0.2072358876466751,3964800,0.0,0.0
1978-02-13,0.20723578299910106,0.20865511894226074,0.20723578299910106,0.20865511894226074,1065600,0.0,0.0
1978-02-14,0.20794555597661502,0.20794555597661502,0.20581629108262756,0.2072358876466751,3590400,0.0,0.0
1978-02-15,0.20652616024017334,0.20652616024017334,0.20439689595525937,0.20652616024017334,2380800,0.0,0.0
1978-02-16,0.20581625442140986,0.20581625442140986,0.20439691801435067,0.20510658621788025,2697600,0.0,0.0
1978-02-17,0.20510660157384564,0.20510660157384564,0.20439693331718445,0.20439693331718445,1809600,0.0,0.0
1978-02-21,0.20439703927066435,0.2051067078951971,0.20297770202159882,0.20297770202159882,3326400,0.0,0.0
1978-02-22,0.20297753786010586,0.2043968739612595,0.20226786980952907,0.20368720591068268,4574400,0.0,0.0
1978-02-23,0.20368720591068268,0.20368720591068268,0.20226786980952907,0.20368720591068268,2539200,0.0,0.0
1978-02-24,0.20439691801435067,0.20581625442140986,0.20439691801435067,0.20510658621788025,2510400,0.0,0.0
1978-02-27,0.20510654201183628,0.2058162100624131,0.20368720591068268,0.20368720591068268,1339200,0.0,0.0
1978-02-28,0.20368720591068268,0.2043968739612595,0.20226786980952907,0.20368720591068268,3067200,0.0,0.0
1978-03-01,0.20368728609280778,0.2072358876466751,0.20226794943292795,0.2072358876466751,1977600,0.0,0.0
1978-03-02,0.2072358876466751,0.20936489263649488,0.20652621931673518,0.2072358876466751,3009600,0.0,0.0
1978-03-03,0.20865494099930315,0.2100742757320404,0.20865494099930315,0.2100742757320404,2534400,0.0,0.0
1978-03-06,0.21007445488542043,0.21007445488542043,0.20723578299910106,0.20865511894226074,1617600,0.0,0.0
1978-03-07,0.20865511894226074,0.20865511894226074,0.20723578299910106,0.20865511894226074,1291200,0.0,0.0
1978-03-08,0.20865494099930315,0.2100742757320404,0.20794527363293452,0.2100742757320404,2611200,0.0,0.0
1978-03-09,0.2100745808812561,0.2122038459770954,0.20865524408682481,0.21149417757987976,2356800,0.0,0.0
1978-03-10,0.21399318351332114,0.21542929112911224,0.21112070530653002,0.21542929112911224,2668800,0.009063,0.0
1978-03-13,0.21542929112911224,0.21686539874490338,0.2147112373212167,0.21542929112911224,2361600,0.0,0.0
1978-03-14,0.21542935387233927,0.21614740788936615,0.2147112998553124,0.21614740788936615,1972800,0.0,0.0
1978-03-15,0.2161473664620886,0.2175837371961299,0.2161473664620886,0.2168654203414917,2904000,0.0,0.0
1978-03-16,0.21686565904763164,0.2204561953720205,0.21686565904763164,0.21973814070224762,2337600,0.0,0.0
1978-03-17,0.21973802613833732,0.22404661488614785,0.21901997184293348,0.22332856059074402,3235200,0.0,0.0
1978-03-20,0.22476441924422427,0.22691884271011115,0.22476441924422427,0.22620078921318054,3633600,0.0,0.0
1978-03-21,0.22404648190125137,0.22404648190125137,0.21686541725882644,0.21830178797245026,3504000,0.0,0.0
1978-03-22,0.218301791075533,0.2197378988343392,0.2161473664620886,0.2168654203414917,2318400,0.0,0.0
1978-03-23,0.21686546190639303,0.21758377889870542,0.21255687482894625,0.21614740788936615,3331200,0.0,0.0
1978-03-27,0.21614740788936615,0.21686546190639303,0.2139932458382855,0.21614740788936615,2942400,0.0,0.0
1978-03-28,0.21614735192721113,0.21973788405801561,0.21471124426497631,0.2190198302268982,1464000,0.0,0.0
1978-03-29,0.2190198302268982,0.2190198302268982,0.21614735192721113,0.2190198302268982,3768000,0.0,0.0
1978-03-30,0.21830178797245026,0.21830178797245026,0.21614736338963023,0.21830178797245026,3249600,0.0,0.0
1978-03-31,0.2175835520029068,0.2175835520029068,0.2161471824914115,0.2175835520029068,2136000,0.0,0.0
1978-04-03,0.21758377889870542,0.21758377889870542,0.2147112998553124,0.21614740788936615,1046400,0.0,0.0
1978-04-04,0.21614740788936615,0.21758377889870542,0.21542935387233927,0.21614740788936615,2697600,0.0,0.0
1978-04-05,0.21614732922638055,0.22045591473579407,0.21614732922638055,0.22045591473579407,2116800,0.0,0.0
1978-04-06,0.2204561953720205,0.2204561953720205,0.21686565904763164,0.21973814070224762,1848000,0.0,0.0
1978-04-07,0.22045595128689072,0.2240464836359024,0.22045595128689072,0.2240464836359024,5035200,0.0,0.0
1978-04-10,0.22404639778493526,0.22476445138454437,0.22261029058571707,0.22476445138454437,2294400,0.0,0.0
1978-04-11,0.22476445138454437,0.22691887515850429,0.22332834418532616,0.22476445138454437,2208000,0.0,0.0
1978-04-12,0.22476441924422427,0.22620078921318054,0.22476441924422427,0.22620078921318054,5688000,0.0,0.0
1978-04-13,0.22620097110838386,0.226919025182724,0.22548265405873727,0.226919025182724,2832000,0.0,0.0
1978-04-14,0.2297911712463875,0.23481807418095169,0.2297911712463875,0.2333817034959793,8232000,0.0,0.0
1978-04-17,0.23553622370765714,0.2427170281483665,0.23553622370765714,0.23697233200073242,9513600,0.0,0.0
1978-04-18,0.23481816108451145,0.23481816108451145,0.23122762750610357,0.23266373574733734,3686400,0.0,0.0
1978-04-19,0.23266368254109063,0.2348181073855842,0.2312275746282704,0.23409979045391083,2841600,0.0,0.0
1978-04-20,0.23409968703958065,0.2384082718499726,0.2326635797611657,0.23625411093235016,3715200,0.0,0.0
1978-04-21,0.23625409564774388,0.23840825642600152,0.23122745752334595,0.23122745752334595,4900800,0.0,0.0
1978-04-24,0.23194562023089324,0.23769031465053558,0.23194562023089324,0.23769031465053558,3144000,0.0,0.0
1978-04-25,0.2412809431552887,0.24415342299416157,0.2412809431552887,0.2412809431552887,10934400,0.0,0.0
1978-04-26,0.24128084530900415,0.24415332398300474,0.23984473745962967,0.2427169531583786,4248000,0.0,0.0
1978-04-27,0.2427169531583786,0.24343527005831753,0.2405627913843169,0.2427169531583786,4665600,0.0,0.0
1978-04-28,0.2427169531583786,0.24343527005831753,0.24128084530900415,0.2427169531583786,3748800,0.0,0.0
1978-05-01,0.24271686110251975,0.24415323138237,0.2419988074501706,0.24415323138237,3691200,0.0,0.0
1978-05-02,0.24343539706134248,0.24343539706134248,0.23840849101543427,0.23840849101543427,7324800,0.0,0.0
1978-05-03,0.2384084316875959,0.2391267487835362,0.23266373574733734,0.23266373574733734,5942400,0.0,0.0
1978-05-04,0.23266363081548103,0.2398446947336197,0.22763699126286588,0.2398446947336197,7320000,0.0,0.0
1978-05-05,0.23984486258943183,0.24199902548734492,0.23625432811752117,0.23840849101543427,4137600,0.0,0.0
1978-05-08,0.23840836858108416,0.24128084727853225,0.23769031465053558,0.23769031465053558,2390400,0.0,0.0
1978-05-09,0.23769032321122463,0.23840837716763472,0.23409979045391083,0.23409979045391083,4881600,0.0,0.0
